Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Units]
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2014","0.25","2014","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2015","0.4","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2016","0.4","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2017","0.4","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2018","0.4","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2019","0.9","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2020","0.925","2020","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","296","Kiribati","2021","0.925","2021","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","308","Grenada","2019","0.925","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","320","Guatemala","2005","0.05","2005","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","320","Guatemala","2006","0","2006","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
